Sample in Buffer,Sample in Window,TRIGGER,u_dac_/conf[15:0],u_dac_/z_sync[2:0],u_dac_/cnt_delay[15:0],u_dac_/dac_cnt[12:0],u_dac_/dac_ram_addr[12:0],u_dac_/dac_ram_odata[15:0],u_dac_/tt_odat[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2762,2762,0,0000,0,0000,17a5,17a5,0000,0000
2763,2763,0,0000,0,0000,17a6,17a6,0000,0000
2764,2764,0,0000,0,0000,17a7,17a7,0000,0000
2765,2765,0,0000,0,0000,17a8,17a8,0000,0000
2766,2766,0,0000,0,0000,17a9,17a9,0000,0000
2767,2767,0,0000,0,0000,17aa,17aa,0000,0000
2768,2768,0,0000,0,0000,17ab,17ab,0000,0000
2769,2769,0,0000,0,0000,17ac,17ac,0000,0000
2770,2770,0,0000,0,0000,17ad,17ad,0000,0000
2771,2771,0,0000,0,0000,17ae,17ae,0000,0000
2772,2772,0,0000,0,0000,17af,17af,0000,0000
2773,2773,0,0000,0,0000,17b0,17b0,0000,0000
2774,2774,0,0000,0,0000,17b1,17b1,0000,0000
2775,2775,0,0000,0,0000,17b2,17b2,0000,0000
2776,2776,0,0000,0,0000,17b3,17b3,0000,0000
2777,2777,0,0000,0,0000,17b4,17b4,0000,0000
2778,2778,0,0000,0,0000,17b5,17b5,0000,0000
2779,2779,0,0000,0,0000,17b6,17b6,0000,0000
2780,2780,0,0000,0,0000,17b7,17b7,0000,0000
2781,2781,0,0000,0,0000,17b8,17b8,0000,0000
2782,2782,0,0000,0,0000,17b9,17b9,0000,0000
2783,2783,0,0000,0,0000,17ba,17ba,0000,0000
2784,2784,0,0000,0,0000,17bb,17bb,0000,0000
2785,2785,0,0000,0,0000,17bc,17bc,0000,0000
2786,2786,0,0000,0,0000,17bd,17bd,0000,0000
2787,2787,0,0000,0,0000,17be,17be,0000,0000
2788,2788,0,0000,0,0000,17bf,17bf,0000,0000
2789,2789,0,0000,0,0000,17c0,17c0,0000,0000
2790,2790,0,0000,0,0000,17c1,17c1,0000,0000
2791,2791,0,0000,0,0000,17c2,17c2,0000,0000
2792,2792,0,0000,0,0000,17c3,17c3,0000,0000
2793,2793,0,0000,0,0000,17c4,17c4,0000,0000
2794,2794,0,0000,0,0000,17c5,17c5,0000,0000
2795,2795,0,0000,0,0000,17c6,17c6,0000,0000
2796,2796,0,0000,0,0000,17c7,17c7,0000,0000
2797,2797,0,0000,0,0000,17c8,17c8,0000,0000
2798,2798,0,0000,0,0000,17c9,17c9,0000,0000
2799,2799,0,0000,0,0000,17ca,17ca,0000,0000
2800,2800,0,0000,0,0000,17cb,17cb,0000,0000
2801,2801,0,0000,0,0000,17cc,17cc,0000,0000
2802,2802,0,0000,0,0000,17cd,17cd,0000,0000
2803,2803,0,0000,0,0000,17ce,17ce,0000,0000
2804,2804,0,0000,0,0000,17cf,17cf,0000,0000
2805,2805,0,0000,0,0000,17d0,17d0,0000,0000
2806,2806,0,0000,0,0000,17d1,17d1,0000,0000
2807,2807,0,0000,0,0000,17d2,17d2,0000,0000
2808,2808,0,0000,0,0000,17d3,17d3,0000,0000
2809,2809,0,0000,0,0000,17d4,17d4,0000,0000
2810,2810,0,0000,0,0000,17d5,17d5,0000,0000
2811,2811,0,0000,0,0000,17d6,17d6,0000,0000
2812,2812,0,0000,0,0000,17d7,17d7,0000,0000
2813,2813,0,0000,0,0000,17d8,17d8,0000,0000
2814,2814,0,0000,0,0000,17d9,17d9,0000,0000
2815,2815,0,0000,0,0000,17da,17da,0000,0000
2816,2816,0,0000,0,0000,17db,17db,0000,0000
2817,2817,0,0000,0,0000,17dc,17dc,0000,0000
2818,2818,0,0000,0,0000,17dd,17dd,0000,0000
2819,2819,0,0000,0,0000,17de,17de,0000,0000
2820,2820,0,0000,0,0000,17df,17df,0000,0000
2821,2821,0,0000,0,0000,17e0,17e0,0000,0000
2822,2822,0,0000,0,0000,17e1,17e1,0000,0000
2823,2823,0,0000,0,0000,17e2,17e2,0000,0000
2824,2824,0,0000,0,0000,17e3,17e3,0000,0000
2825,2825,0,0000,0,0000,17e4,17e4,0000,0000
2826,2826,0,0000,0,0000,17e5,17e5,0000,0000
2827,2827,0,0000,0,0000,17e6,17e6,0000,0000
2828,2828,0,0000,0,0000,17e7,17e7,0000,0000
2829,2829,0,0000,0,0000,17e8,17e8,0000,0000
2830,2830,0,0000,0,0000,17e9,17e9,0000,0000
2831,2831,0,0000,0,0000,17ea,17ea,0000,0000
2832,2832,0,0000,0,0000,17eb,17eb,0000,0000
2833,2833,0,0000,0,0000,17ec,17ec,0000,0000
2834,2834,0,0000,0,0000,17ed,17ed,0000,0000
2835,2835,0,0000,0,0000,17ee,17ee,0000,0000
2836,2836,0,0000,0,0000,17ef,17ef,0000,0000
2837,2837,0,0000,0,0000,17f0,17f0,0000,0000
2838,2838,0,0000,0,0000,17f1,17f1,0000,0000
2839,2839,0,0000,0,0000,17f2,17f2,0000,0000
2840,2840,0,0000,0,0000,17f3,17f3,0000,0000
2841,2841,0,0000,0,0000,17f4,17f4,0000,0000
2842,2842,0,0000,0,0000,17f5,17f5,0000,0000
2843,2843,0,0000,0,0000,17f6,17f6,0000,0000
2844,2844,0,0000,0,0000,17f7,17f7,0000,0000
2845,2845,0,0000,0,0000,17f8,17f8,0000,0000
2846,2846,0,0000,0,0000,17f9,17f9,0000,0000
2847,2847,0,0000,0,0000,17fa,17fa,0000,0000
2848,2848,0,0000,0,0000,17fb,17fb,0000,0000
2849,2849,0,0000,0,0000,17fc,17fc,0000,0000
2850,2850,0,0000,0,0000,17fd,17fd,0000,0000
2851,2851,0,0000,0,0000,17fe,17fe,0000,0000
2852,2852,0,0000,0,0000,17ff,17ff,0000,0000
2853,2853,0,0000,0,0000,1800,1800,0000,0000
2854,2854,0,0000,0,0000,1801,1801,0000,0000
2855,2855,0,0000,0,0000,1802,1802,0000,0000
2856,2856,0,0000,0,0000,1803,1803,0000,0000
2857,2857,0,0000,0,0000,1804,1804,0000,0000
2858,2858,0,0000,0,0000,1805,1805,0000,0000
2859,2859,0,0000,0,0000,1806,1806,0000,0000
2860,2860,0,0000,0,0000,1807,1807,0000,0000
2861,2861,0,0000,0,0000,1808,1808,0000,0000
2862,2862,0,0000,0,0000,1809,1809,0000,0000
2863,2863,0,0000,0,0000,180a,180a,0000,0000
2864,2864,0,0000,0,0000,180b,180b,0000,0000
2865,2865,0,0000,0,0000,180c,180c,0000,0000
2866,2866,0,0000,0,0000,180d,180d,0000,0000
2867,2867,0,0000,0,0000,180e,180e,0000,0000
2868,2868,0,0000,0,0000,180f,180f,0000,0000
2869,2869,0,0000,0,0000,1810,1810,0000,0000
2870,2870,0,0000,0,0000,1811,1811,0000,0000
2871,2871,0,0000,0,0000,1812,1812,0000,0000
2872,2872,0,0000,0,0000,1813,1813,0000,0000
2873,2873,0,0000,0,0000,1814,1814,0000,0000
2874,2874,0,0000,0,0000,1815,1815,0000,0000
2875,2875,0,0000,0,0000,1816,1816,0000,0000
2876,2876,0,0000,0,0000,1817,1817,0000,0000
2877,2877,0,0000,0,0000,1818,1818,0000,0000
2878,2878,0,0000,0,0000,1819,1819,0000,0000
2879,2879,0,0000,0,0000,181a,181a,0000,0000
2880,2880,0,0000,0,0000,181b,181b,0000,0000
2881,2881,0,0000,0,0000,181c,181c,0000,0000
2882,2882,0,0000,0,0000,181d,181d,0000,0000
2883,2883,0,0000,0,0000,181e,181e,0000,0000
2884,2884,0,0000,0,0000,181f,181f,0000,0000
2885,2885,0,0000,0,0000,1820,1820,0000,0000
2886,2886,0,0000,0,0000,1821,1821,0000,0000
2887,2887,0,0000,0,0000,1822,1822,0000,0000
2888,2888,0,0000,0,0000,1823,1823,0000,0000
2889,2889,0,0000,0,0000,1824,1824,0000,0000
2890,2890,0,0000,0,0000,1825,1825,0000,0000
2891,2891,0,0000,0,0000,1826,1826,0000,0000
2892,2892,0,0000,0,0000,1827,1827,0000,0000
2893,2893,0,0000,0,0000,1828,1828,0000,0000
2894,2894,0,0000,0,0000,1829,1829,0000,0000
2895,2895,0,0000,0,0000,182a,182a,0000,0000
2896,2896,0,0000,0,0000,182b,182b,0000,0000
2897,2897,0,0000,0,0000,182c,182c,0000,0000
2898,2898,0,0000,0,0000,182d,182d,0000,0000
2899,2899,0,0000,0,0000,182e,182e,0000,0000
2900,2900,0,0000,0,0000,182f,182f,0000,0000
2901,2901,0,0000,0,0000,1830,1830,0000,0000
2902,2902,0,0000,0,0000,1831,1831,0000,0000
2903,2903,0,0000,0,0000,1832,1832,0000,0000
2904,2904,0,0000,0,0000,1833,1833,0000,0000
2905,2905,0,0000,0,0000,1834,1834,0000,0000
2906,2906,0,0000,0,0000,1835,1835,0000,0000
2907,2907,0,0000,0,0000,1836,1836,0000,0000
2908,2908,0,0000,0,0000,1837,1837,0000,0000
2909,2909,0,0000,0,0000,1838,1838,0000,0000
2910,2910,0,0000,0,0000,1839,1839,0000,0000
2911,2911,0,0000,0,0000,183a,183a,0000,0000
2912,2912,0,0000,0,0000,183b,183b,0000,0000
2913,2913,0,0000,0,0000,183c,183c,0000,0000
2914,2914,0,0000,0,0000,183d,183d,0000,0000
2915,2915,0,0000,0,0000,183e,183e,0000,0000
2916,2916,0,0000,0,0000,183f,183f,0000,0000
2917,2917,0,0000,0,0000,1840,1840,0000,0000
2918,2918,0,0000,0,0000,1841,1841,0000,0000
2919,2919,0,0000,0,0000,1842,1842,0000,0000
2920,2920,0,0000,0,0000,1843,1843,0000,0000
2921,2921,0,0000,0,0000,1844,1844,0000,0000
2922,2922,0,0000,0,0000,1845,1845,0000,0000
2923,2923,0,0000,0,0000,1846,1846,0000,0000
2924,2924,0,0000,0,0000,1847,1847,0000,0000
2925,2925,0,0000,0,0000,1848,1848,0000,0000
2926,2926,0,0000,0,0000,1849,1849,0000,0000
2927,2927,0,0000,0,0000,184a,184a,0000,0000
2928,2928,0,0000,0,0000,184b,184b,0000,0000
2929,2929,0,0000,0,0000,184c,184c,0000,0000
2930,2930,0,0000,0,0000,184d,184d,0000,0000
2931,2931,0,0000,0,0000,184e,184e,0000,0000
2932,2932,0,0000,0,0000,184f,184f,0000,0000
2933,2933,0,0000,0,0000,1850,1850,0000,0000
2934,2934,0,0000,0,0000,1851,1851,0000,0000
2935,2935,0,0000,0,0000,1852,1852,0000,0000
2936,2936,0,0000,0,0000,1853,1853,0000,0000
2937,2937,0,0000,0,0000,1854,1854,0000,0000
2938,2938,0,0000,0,0000,1855,1855,0000,0000
2939,2939,0,0000,0,0000,1856,1856,0000,0000
2940,2940,0,0000,0,0000,1857,1857,0000,0000
2941,2941,0,0000,0,0000,1858,1858,0000,0000
2942,2942,0,0000,0,0000,1859,1859,0000,0000
2943,2943,0,0000,0,0000,185a,185a,0000,0000
2944,2944,0,0000,0,0000,185b,185b,0000,0000
2945,2945,0,0000,0,0000,185c,185c,0000,0000
2946,2946,0,0000,0,0000,185d,185d,0000,0000
2947,2947,0,0000,0,0000,185e,185e,0000,0000
2948,2948,0,0000,0,0000,185f,185f,0000,0000
2949,2949,0,0000,0,0000,1860,1860,0000,0000
2950,2950,0,0000,0,0000,1861,1861,0000,0000
2951,2951,0,0000,0,0000,1862,1862,0000,0000
2952,2952,0,0000,0,0000,1863,1863,0000,0000
2953,2953,0,0000,0,0000,1864,1864,0000,0000
2954,2954,0,0000,0,0000,1865,1865,0000,0000
2955,2955,0,0000,0,0000,1866,1866,0000,0000
2956,2956,0,0000,0,0000,1867,1867,0000,0000
2957,2957,0,0000,0,0000,1868,1868,0000,0000
2958,2958,0,0000,0,0000,1869,1869,0000,0000
2959,2959,0,0000,0,0000,186a,186a,0000,0000
2960,2960,0,0000,0,0000,186b,186b,0000,0000
2961,2961,0,0000,0,0000,186c,186c,0000,0000
2962,2962,0,0000,0,0000,186d,186d,0000,0000
2963,2963,0,0000,0,0000,186e,186e,0000,0000
2964,2964,0,0000,0,0000,186f,186f,0000,0000
2965,2965,0,0000,0,0000,1870,1870,0000,0000
2966,2966,0,0000,0,0000,1871,1871,0000,0000
2967,2967,0,0000,0,0000,1872,1872,0000,0000
2968,2968,0,0000,0,0000,1873,1873,0000,0000
2969,2969,0,0000,0,0000,1874,1874,0000,0000
2970,2970,0,0000,0,0000,1875,1875,0000,0000
2971,2971,0,0000,0,0000,1876,1876,0000,0000
2972,2972,0,0000,0,0000,1877,1877,0000,0000
2973,2973,0,0000,0,0000,1878,1878,0000,0000
2974,2974,0,0000,0,0000,1879,1879,0000,0000
2975,2975,0,0000,0,0000,187a,187a,0000,0000
2976,2976,0,0000,0,0000,187b,187b,0000,0000
2977,2977,0,0000,0,0000,187c,187c,0000,0000
2978,2978,0,0000,0,0000,187d,187d,0000,0000
2979,2979,0,0000,0,0000,187e,187e,0000,0000
2980,2980,0,0000,0,0000,187f,187f,0000,0000
2981,2981,0,0000,0,0000,1880,1880,0000,0000
2982,2982,0,0000,0,0000,1881,1881,0000,0000
2983,2983,0,0000,0,0000,1882,1882,0000,0000
2984,2984,0,0000,0,0000,1883,1883,0000,0000
2985,2985,0,0000,0,0000,1884,1884,0000,0000
2986,2986,0,0000,0,0000,1885,1885,0000,0000
2987,2987,0,0000,0,0000,1886,1886,0000,0000
2988,2988,0,0000,0,0000,1887,1887,0000,0000
2989,2989,0,0000,0,0000,1888,1888,0000,0000
2990,2990,0,0000,0,0000,1889,1889,0000,0000
2991,2991,0,0000,0,0000,188a,188a,0000,0000
2992,2992,0,0000,0,0000,188b,188b,0000,0000
2993,2993,0,0000,0,0000,188c,188c,0000,0000
2994,2994,0,0000,0,0000,188d,188d,0000,0000
2995,2995,0,0000,0,0000,188e,188e,0000,0000
2996,2996,0,0000,0,0000,188f,188f,0000,0000
2997,2997,0,0000,0,0000,1890,1890,0000,0000
2998,2998,0,0000,0,0000,1891,1891,0000,0000
2999,2999,0,0000,0,0000,1892,1892,0000,0000
3000,3000,0,0000,0,0000,1893,1893,0000,0000
3001,3001,0,0000,0,0000,1894,1894,0000,0000
3002,3002,0,0000,0,0000,1895,1895,0000,0000
3003,3003,0,0000,0,0000,1896,1896,0000,0000
3004,3004,0,0000,0,0000,1897,1897,0000,0000
3005,3005,0,0000,0,0000,1898,1898,0000,0000
3006,3006,0,0000,0,0000,1899,1899,0000,0000
3007,3007,0,0000,0,0000,189a,189a,0000,0000
3008,3008,0,0000,0,0000,189b,189b,0000,0000
3009,3009,0,0000,0,0000,189c,189c,0000,0000
3010,3010,0,0000,0,0000,189d,189d,0000,0000
3011,3011,0,0000,0,0000,189e,189e,0000,0000
3012,3012,0,0000,0,0000,189f,189f,0000,0000
3013,3013,0,0000,0,0000,18a0,18a0,0000,0000
3014,3014,0,0000,0,0000,18a1,18a1,0000,0000
3015,3015,0,0000,0,0000,18a2,18a2,0000,0000
3016,3016,0,0000,0,0000,18a3,18a3,0000,0000
3017,3017,0,0000,0,0000,18a4,18a4,0000,0000
3018,3018,0,0000,0,0000,18a5,18a5,0000,0000
3019,3019,0,0000,0,0000,18a6,18a6,0000,0000
3020,3020,0,0000,0,0000,18a7,18a7,0000,0000
3021,3021,0,0000,0,0000,18a8,18a8,0000,0000
3022,3022,0,0000,0,0000,18a9,18a9,0000,0000
3023,3023,0,0000,0,0000,18aa,18aa,0000,0000
3024,3024,0,0000,0,0000,18ab,18ab,0000,0000
3025,3025,0,0000,0,0000,18ac,18ac,0000,0000
3026,3026,0,0000,0,0000,18ad,18ad,0000,0000
3027,3027,0,0000,0,0000,18ae,18ae,0000,0000
3028,3028,0,0000,0,0000,18af,18af,0000,0000
3029,3029,0,0000,0,0000,18b0,18b0,0000,0000
3030,3030,0,0000,0,0000,18b1,18b1,0000,0000
3031,3031,0,0000,0,0000,18b2,18b2,0000,0000
3032,3032,0,0000,0,0000,18b3,18b3,0000,0000
3033,3033,0,0000,0,0000,18b4,18b4,0000,0000
3034,3034,0,0000,0,0000,18b5,18b5,0000,0000
3035,3035,0,0000,0,0000,18b6,18b6,0000,0000
3036,3036,0,0000,0,0000,18b7,18b7,0000,0000
3037,3037,0,0000,0,0000,18b8,18b8,0000,0000
3038,3038,0,0000,0,0000,18b9,18b9,0000,0000
3039,3039,0,0000,0,0000,18ba,18ba,0000,0000
3040,3040,0,0000,0,0000,18bb,18bb,0000,0000
3041,3041,0,0000,0,0000,18bc,18bc,0000,0000
3042,3042,0,0000,0,0000,18bd,18bd,0000,0000
3043,3043,0,0000,0,0000,18be,18be,0000,0000
3044,3044,0,0000,0,0000,18bf,18bf,0000,0000
3045,3045,0,0000,0,0000,18c0,18c0,0000,0000
3046,3046,0,0000,0,0000,18c1,18c1,0000,0000
3047,3047,0,0000,0,0000,18c2,18c2,0000,0000
3048,3048,0,0000,0,0000,18c3,18c3,0000,0000
3049,3049,0,0000,0,0000,18c4,18c4,0000,0000
3050,3050,0,0000,0,0000,18c5,18c5,0000,0000
3051,3051,0,0000,0,0000,18c6,18c6,0000,0000
3052,3052,0,0000,0,0000,18c7,18c7,0000,0000
3053,3053,0,0000,0,0000,18c8,18c8,0000,0000
3054,3054,0,0000,0,0000,18c9,18c9,0000,0000
3055,3055,0,0000,0,0000,18ca,18ca,0000,0000
3056,3056,0,0000,0,0000,18cb,18cb,0000,0000
3057,3057,0,0000,0,0000,18cc,18cc,0000,0000
3058,3058,0,0000,0,0000,18cd,18cd,0000,0000
3059,3059,0,0000,0,0000,18ce,18ce,0000,0000
3060,3060,0,0000,0,0000,18cf,18cf,0000,0000
3061,3061,0,0000,0,0000,18d0,18d0,0000,0000
3062,3062,0,0000,0,0000,18d1,18d1,0000,0000
3063,3063,0,0000,0,0000,18d2,18d2,0000,0000
3064,3064,0,0000,0,0000,18d3,18d3,0000,0000
3065,3065,0,0000,0,0000,18d4,18d4,0000,0000
3066,3066,0,0000,0,0000,18d5,18d5,0000,0000
3067,3067,0,0000,0,0000,18d6,18d6,0000,0000
3068,3068,0,0000,0,0000,18d7,18d7,0000,0000
3069,3069,0,0000,0,0000,18d8,18d8,0000,0000
3070,3070,0,0000,0,0000,18d9,18d9,0000,0000
3071,3071,0,0000,0,0000,18da,18da,0000,0000
3072,3072,0,0000,0,0000,18db,18db,0000,0000
3073,3073,0,0000,0,0000,18dc,18dc,0000,0000
3074,3074,0,0000,0,0000,18dd,18dd,0000,0000
3075,3075,0,0000,0,0000,18de,18de,0000,0000
3076,3076,0,0000,0,0000,18df,18df,0000,0000
3077,3077,0,0000,0,0000,18e0,18e0,0000,0000
3078,3078,0,0000,0,0000,18e1,18e1,0000,0000
3079,3079,0,0000,0,0000,18e2,18e2,0000,0000
3080,3080,0,0000,0,0000,18e3,18e3,0000,0000
3081,3081,0,0000,0,0000,18e4,18e4,0000,0000
3082,3082,0,0000,0,0000,18e5,18e5,0000,0000
3083,3083,0,0000,0,0000,18e6,18e6,0000,0000
3084,3084,0,0000,0,0000,18e7,18e7,0000,0000
3085,3085,0,0000,0,0000,18e8,18e8,0000,0000
3086,3086,0,0000,0,0000,18e9,18e9,0000,0000
3087,3087,0,0000,0,0000,18ea,18ea,0000,0000
3088,3088,0,0000,0,0000,18eb,18eb,0000,0000
3089,3089,0,0000,0,0000,18ec,18ec,0000,0000
3090,3090,0,0000,0,0000,18ed,18ed,0000,0000
3091,3091,0,0000,0,0000,18ee,18ee,0000,0000
3092,3092,0,0000,0,0000,18ef,18ef,0000,0000
3093,3093,0,0000,0,0000,18f0,18f0,0000,0000
3094,3094,0,0000,0,0000,18f1,18f1,0000,0000
3095,3095,0,0000,0,0000,18f2,18f2,0000,0000
3096,3096,0,0000,0,0000,18f3,18f3,0000,0000
3097,3097,0,0000,0,0000,18f4,18f4,0000,0000
3098,3098,0,0000,0,0000,18f5,18f5,0000,0000
3099,3099,0,0000,0,0000,18f6,18f6,0000,0000
3100,3100,0,0000,0,0000,18f7,18f7,0000,0000
3101,3101,0,0000,0,0000,18f8,18f8,0000,0000
3102,3102,0,0000,0,0000,18f9,18f9,0000,0000
3103,3103,0,0000,0,0000,18fa,18fa,0000,0000
3104,3104,0,0000,0,0000,18fb,18fb,0000,0000
3105,3105,0,0000,0,0000,18fc,18fc,0000,0000
3106,3106,0,0000,0,0000,18fd,18fd,0000,0000
3107,3107,0,0000,0,0000,18fe,18fe,0000,0000
3108,3108,0,0000,0,0000,18ff,18ff,0000,0000
3109,3109,0,0000,0,0000,1900,1900,0000,0000
3110,3110,0,0000,0,0000,1901,1901,0000,0000
3111,3111,0,0000,0,0000,1902,1902,0000,0000
3112,3112,0,0000,0,0000,1903,1903,0000,0000
3113,3113,0,0000,0,0000,1904,1904,0000,0000
3114,3114,0,0000,0,0000,1905,1905,0000,0000
3115,3115,0,0000,0,0000,1906,1906,0000,0000
3116,3116,0,0000,0,0000,1907,1907,0000,0000
3117,3117,0,0000,0,0000,1908,1908,0000,0000
3118,3118,0,0000,0,0000,1909,1909,0000,0000
3119,3119,0,0000,0,0000,190a,190a,0000,0000
3120,3120,0,0000,0,0000,190b,190b,0000,0000
3121,3121,0,0000,0,0000,190c,190c,0000,0000
3122,3122,0,0000,0,0000,190d,190d,0000,0000
3123,3123,0,0000,0,0000,190e,190e,0000,0000
3124,3124,0,0000,0,0000,190f,190f,0000,0000
3125,3125,0,0000,0,0000,1910,1910,0000,0000
3126,3126,0,0000,0,0000,1911,1911,0000,0000
3127,3127,0,0000,0,0000,1912,1912,0000,0000
3128,3128,0,0000,0,0000,1913,1913,0000,0000
3129,3129,0,0000,0,0000,1914,1914,0000,0000
3130,3130,0,0000,0,0000,1915,1915,0000,0000
3131,3131,0,0000,0,0000,1916,1916,0000,0000
3132,3132,0,0000,0,0000,1917,1917,0000,0000
3133,3133,0,0000,0,0000,1918,1918,0000,0000
3134,3134,0,0000,0,0000,1919,1919,0000,0000
3135,3135,0,0000,0,0000,191a,191a,0000,0000
3136,3136,0,0000,0,0000,191b,191b,0000,0000
3137,3137,0,0000,0,0000,191c,191c,0000,0000
3138,3138,0,0000,0,0000,191d,191d,0000,0000
3139,3139,0,0000,0,0000,191e,191e,0000,0000
3140,3140,0,0000,0,0000,191f,191f,0000,0000
3141,3141,0,0000,0,0000,1920,1920,0000,0000
3142,3142,0,0000,0,0000,1921,1921,0000,0000
3143,3143,0,0000,0,0000,1922,1922,0000,0000
3144,3144,0,0000,0,0000,1923,1923,0000,0000
3145,3145,0,0000,0,0000,1924,1924,0000,0000
3146,3146,0,0000,0,0000,1925,1925,0000,0000
3147,3147,0,0000,0,0000,1926,1926,0000,0000
3148,3148,0,0000,0,0000,1927,1927,0000,0000
3149,3149,0,0000,0,0000,1928,1928,0000,0000
3150,3150,0,0000,0,0000,1929,1929,0000,0000
3151,3151,0,0000,0,0000,192a,192a,0000,0000
3152,3152,0,0000,0,0000,192b,192b,0000,0000
3153,3153,0,0000,0,0000,192c,192c,0000,0000
3154,3154,0,0000,0,0000,192d,192d,0000,0000
3155,3155,0,0000,0,0000,192e,192e,0000,0000
3156,3156,0,0000,0,0000,192f,192f,0000,0000
3157,3157,0,0000,0,0000,1930,1930,0000,0000
3158,3158,0,0000,0,0000,1931,1931,0000,0000
3159,3159,0,0000,0,0000,1932,1932,0000,0000
3160,3160,0,0000,0,0000,1933,1933,0000,0000
3161,3161,0,0000,0,0000,1934,1934,0000,0000
3162,3162,0,0000,0,0000,1935,1935,0000,0000
3163,3163,0,0000,0,0000,1936,1936,0000,0000
3164,3164,0,0000,0,0000,1937,1937,0000,0000
3165,3165,0,0000,0,0000,1938,1938,0000,0000
3166,3166,0,0000,0,0000,1939,1939,0000,0000
3167,3167,0,0000,0,0000,193a,193a,0000,0000
3168,3168,0,0000,0,0000,193b,193b,0000,0000
3169,3169,0,0000,0,0000,193c,193c,0000,0000
3170,3170,0,0000,0,0000,193d,193d,0000,0000
3171,3171,0,0000,0,0000,193e,193e,0000,0000
3172,3172,0,0000,0,0000,193f,193f,0000,0000
3173,3173,0,0000,0,0000,1940,1940,0000,0000
3174,3174,0,0000,0,0000,1941,1941,0000,0000
3175,3175,0,0000,0,0000,1942,1942,0000,0000
3176,3176,0,0000,0,0000,1943,1943,0000,0000
3177,3177,0,0000,0,0000,1944,1944,0000,0000
3178,3178,0,0000,0,0000,1945,1945,0000,0000
3179,3179,0,0000,0,0000,1946,1946,0000,0000
3180,3180,0,0000,0,0000,1947,1947,0000,0000
3181,3181,0,0000,0,0000,1948,1948,0000,0000
3182,3182,0,0000,0,0000,1949,1949,0000,0000
3183,3183,0,0000,0,0000,194a,194a,0000,0000
3184,3184,0,0000,0,0000,194b,194b,0000,0000
3185,3185,0,0000,0,0000,194c,194c,0000,0000
3186,3186,0,0000,0,0000,194d,194d,0000,0000
3187,3187,0,0000,0,0000,194e,194e,0000,0000
3188,3188,0,0000,0,0000,194f,194f,0000,0000
3189,3189,0,0000,0,0000,1950,1950,0000,0000
3190,3190,0,0000,0,0000,1951,1951,0000,0000
3191,3191,0,0000,0,0000,1952,1952,0000,0000
3192,3192,0,0000,0,0000,1953,1953,0000,0000
3193,3193,0,0000,0,0000,1954,1954,0000,0000
3194,3194,0,0000,0,0000,1955,1955,0000,0000
3195,3195,0,0000,0,0000,1956,1956,0000,0000
3196,3196,0,0000,0,0000,1957,1957,0000,0000
3197,3197,0,0000,0,0000,1958,1958,0000,0000
3198,3198,0,0000,0,0000,1959,1959,0000,0000
3199,3199,0,0000,0,0000,195a,195a,0000,0000
3200,3200,0,0000,0,0000,195b,195b,0000,0000
3201,3201,0,0000,0,0000,195c,195c,0000,0000
3202,3202,0,0000,0,0000,195d,195d,0000,0000
3203,3203,0,0000,0,0000,195e,195e,0000,0000
3204,3204,0,0000,0,0000,195f,195f,0000,0000
3205,3205,0,0000,0,0000,1960,1960,0000,0000
3206,3206,0,0000,0,0000,1961,1961,0000,0000
3207,3207,0,0000,0,0000,1962,1962,0000,0000
3208,3208,0,0000,0,0000,1963,1963,0000,0000
3209,3209,0,0000,0,0000,1964,1964,0000,0000
3210,3210,0,0000,0,0000,1965,1965,0000,0000
3211,3211,0,0000,0,0000,1966,1966,0000,0000
3212,3212,0,0000,0,0000,1967,1967,0000,0000
3213,3213,0,0000,0,0000,1968,1968,0000,0000
3214,3214,0,0000,0,0000,1969,1969,0000,0000
3215,3215,0,0000,0,0000,196a,196a,0000,0000
3216,3216,0,0000,0,0000,196b,196b,0000,0000
3217,3217,0,0000,0,0000,196c,196c,0000,0000
3218,3218,0,0000,0,0000,196d,196d,0000,0000
3219,3219,0,0000,0,0000,196e,196e,0000,0000
3220,3220,0,0000,0,0000,196f,196f,0000,0000
3221,3221,0,0000,0,0000,1970,1970,0000,0000
3222,3222,0,0000,0,0000,1971,1971,0000,0000
3223,3223,0,0000,0,0000,1972,1972,0000,0000
3224,3224,0,0000,0,0000,1973,1973,0000,0000
3225,3225,0,0000,0,0000,1974,1974,0000,0000
3226,3226,0,0000,0,0000,1975,1975,0000,0000
3227,3227,0,0000,0,0000,1976,1976,0000,0000
3228,3228,0,0000,0,0000,1977,1977,0000,0000
3229,3229,0,0000,0,0000,1978,1978,0000,0000
3230,3230,0,0000,0,0000,1979,1979,0000,0000
3231,3231,0,0000,0,0000,197a,197a,0000,0000
3232,3232,0,0000,0,0000,197b,197b,0000,0000
3233,3233,0,0000,0,0000,197c,197c,0000,0000
3234,3234,0,0000,0,0000,197d,197d,0000,0000
3235,3235,0,0000,0,0000,197e,197e,0000,0000
3236,3236,0,0000,0,0000,197f,197f,0000,0000
3237,3237,0,0000,0,0000,1980,1980,0000,0000
3238,3238,0,0000,0,0000,1981,1981,0000,0000
3239,3239,0,0000,0,0000,1982,1982,0000,0000
3240,3240,0,0000,0,0000,1983,1983,0000,0000
3241,3241,0,0000,0,0000,1984,1984,0000,0000
